dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1522198800,2018-03-28 01:00:00 +0000 UTC,4167147,,,,293.4,291.15,295.15,1025,,,52,4,100,,,,,,,,,1,800,Clear,sky is clear,01n
1522202400,2018-03-28 02:00:00 +0000 UTC,4167147,,,,292.41,291.15,294.15,1025,,,63,3,100,,,,,,,,,1,800,Clear,sky is clear,01n
1522206000,2018-03-28 03:00:00 +0000 UTC,4167147,,,,291.59,291.15,292.15,1025,,,68,2,90,,,,,,,,,1,800,Clear,sky is clear,01n
1522209600,2018-03-28 04:00:00 +0000 UTC,4167147,,,,291.15,290.15,292.15,1026,,,63,2,50,,,,,,,,,1,800,Clear,sky is clear,01n
1522213200,2018-03-28 05:00:00 +0000 UTC,4167147,,,,290.14,289.15,291.15,1025,,,68,2,50,,,,,,,,,1,800,Clear,sky is clear,01n
1522216800,2018-03-28 06:00:00 +0000 UTC,4167147,,,,289.44,288.15,290.15,1025,,,82,1,60,,,,,,,,,20,801,Clouds,few clouds,02n
1522220400,2018-03-28 07:00:00 +0000 UTC,4167147,,,,289.59,287.15,292.15,1024,,,77,2,80,,,,,,,,,75,803,Clouds,broken clouds,04n
1522224000,2018-03-28 08:00:00 +0000 UTC,4167147,,,,288.82,288.15,289.15,1024,,,82,2,80,,,,,,,,,1,800,Clear,sky is clear,01n
1522227600,2018-03-28 09:00:00 +0000 UTC,4167147,,,,289.01,287.15,291.15,1023,,,82,2,80,,,,,,,,,1,800,Clear,sky is clear,01n
1522231200,2018-03-28 10:00:00 +0000 UTC,4167147,,,,288.3,287.15,289.15,1023,,,82,2,70,,,,,,,,,1,800,Clear,sky is clear,01n
1522234800,2018-03-28 11:00:00 +0000 UTC,4167147,,,,288.15,286.15,289.15,1022,,,82,1,50,,,,,,,,,1,800,Clear,sky is clear,01n
1522238400,2018-03-28 12:00:00 +0000 UTC,4167147,,,,289.18,286.15,292.15,1022,,,87,2,70,,,,,,,,,20,801,Clouds,few clouds,02n
1522242000,2018-03-28 13:00:00 +0000 UTC,4167147,,,,289.31,287.15,291.15,1022,,,82,2,100,,,,,,,,,40,802,Clouds,scattered clouds,03d
1522245600,2018-03-28 14:00:00 +0000 UTC,4167147,,,,292.79,291.15,295.15,1023,,,72,4,120,,,,,,,,,1,800,Clear,sky is clear,01d
1522249200,2018-03-28 15:00:00 +0000 UTC,4167147,,,,295.15,295.15,295.15,1022,,,53,6,120,,,,,,,,,1,800,Clear,sky is clear,01d
1522252800,2018-03-28 16:00:00 +0000 UTC,4167147,,,,296.52,296.15,297.15,1023,,,47,7,150,,,,,,,,,20,801,Clouds,few clouds,02d
1522256400,2018-03-28 17:00:00 +0000 UTC,4167147,,,,297.52,296.15,299.15,1023,,,41,5,130,,,,,,,,,40,802,Clouds,scattered clouds,03d
1522260000,2018-03-28 18:00:00 +0000 UTC,4167147,,,,298.52,297.15,299.15,1022,,,41,4,140,,,,,,,,,20,801,Clouds,few clouds,02d
1522263600,2018-03-28 19:00:00 +0000 UTC,4167147,,,,299.44,299.15,300.15,1021,,,42,3,0,,,,,,,,,20,801,Clouds,few clouds,02d
1522267200,2018-03-28 20:00:00 +0000 UTC,4167147,,,,300.13,299.15,301.15,1021,,,34,3,160,,,,,,,,,20,801,Clouds,few clouds,02d
1522270800,2018-03-28 21:00:00 +0000 UTC,4167147,,,,299.88,297.15,301.15,1020,,,39,5,140,,,,,,,,,20,801,Clouds,few clouds,02d
1522274400,2018-03-28 22:00:00 +0000 UTC,4167147,,,,300.16,299.15,301.15,1019,,,42,6,100,,,,,,,,,1,800,Clear,sky is clear,01d
1522278000,2018-03-28 23:00:00 +0000 UTC,4167147,,,,299.01,296.15,301.15,1020,,,44,6,120,,,,,,,,,1,800,Clear,sky is clear,01d
1522281600,2018-03-29 00:00:00 +0000 UTC,4167147,,,,297.53,295.15,300.15,1020,,,50,6,100,,,,,,,,,1,800,Clear,sky is clear,01d
1522285200,2018-03-29 01:00:00 +0000 UTC,4167147,,,,295.53,293.15,298.15,1020,,,60,6,100,,,,,,,,,1,800,Clear,sky is clear,01n
1522288800,2018-03-29 02:00:00 +0000 UTC,4167147,,,,294.41,292.15,297.15,1020,,,64,5,110,,,,,,,,,1,800,Clear,sky is clear,01n
1522292400,2018-03-29 03:00:00 +0000 UTC,4167147,,,,293.3,292.15,295.15,1021,,,72,4,130,,,,,,,,,1,800,Clear,sky is clear,01n
1522296000,2018-03-29 04:00:00 +0000 UTC,4167147,,,,292.67,291.15,294.15,1021,,,77,4,140,,,,,,,,,1,800,Clear,sky is clear,01n
1522299600,2018-03-29 05:00:00 +0000 UTC,4167147,,,,292.01,291.15,293.15,1021,,,77,3,130,,,,,,,,,1,800,Clear,sky is clear,01n
1522303200,2018-03-29 06:00:00 +0000 UTC,4167147,,,,291.74,291.15,293.15,1020,,,88,3,140,,,,,,,,,1,800,Clear,sky is clear,01n
1522306800,2018-03-29 07:00:00 +0000 UTC,4167147,,,,291.156,291.156,291.156,1019,,,86,3,141,,0,,,,0,,,0,800,Clear,sky is Clear,1
1522310400,2018-03-29 08:00:00 +0000 UTC,4167147,,,,291.02,290.15,292.15,1020,,,93,3,140,,,,,,,,,1,800,Clear,sky is clear,01n
1522314000,2018-03-29 09:00:00 +0000 UTC,4167147,,,,291.03,290.15,292.15,1019,,,93,3,140,,,,,,,,,1,800,Clear,sky is clear,01n
1522317600,2018-03-29 10:00:00 +0000 UTC,4167147,,,,291.15,290.15,292.15,1019,,,88,3,140,,,,,,,,,1,800,Clear,sky is clear,01n
1522321200,2018-03-29 11:00:00 +0000 UTC,4167147,,,,291.15,290.15,292.15,1019,,,88,3,130,,,,,,,,,40,802,Clouds,scattered clouds,03n
1522324800,2018-03-29 12:00:00 +0000 UTC,4167147,,,,291.41,290.15,293.15,1019,,,88,4,130,,,,,,,,,75,803,Clouds,broken clouds,04n
1522328400,2018-03-29 13:00:00 +0000 UTC,4167147,,,,291.87,291.15,292.15,1019,,,88,4,140,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522332000,2018-03-29 14:00:00 +0000 UTC,4167147,,,,293.99,293.15,294.15,1019,,,77,4,150,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522335600,2018-03-29 15:00:00 +0000 UTC,4167147,,,,295.44,295.15,296.15,1020,,,68,5,160,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522339200,2018-03-29 16:00:00 +0000 UTC,4167147,,,,297.15,296.15,298.15,1021,,,60,7,180,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522342800,2018-03-29 17:00:00 +0000 UTC,4167147,,,,298.27,297.15,299.15,1021,,,50,7,180,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522346400,2018-03-29 18:00:00 +0000 UTC,4167147,,,,299.65,298.15,301.15,1021,,,44,7,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1522350000,2018-03-29 19:00:00 +0000 UTC,4167147,,,,300.52,299.15,301.15,1020,,,42,5,190,,,,,,,,,20,801,Clouds,few clouds,02d
1522353600,2018-03-29 20:00:00 +0000 UTC,4167147,,,,301.14,300.15,302.15,1018,,,42,4,190,,,,,,,,,1,800,Clear,sky is clear,01d
1522357200,2018-03-29 21:00:00 +0000 UTC,4167147,,,,301.86,301.15,302.15,1018,,,39,5,210,,,,,,,,,1,800,Clear,sky is clear,01d
1522360800,2018-03-29 22:00:00 +0000 UTC,4167147,,,,301.57,300.15,302.15,1018,,,39,4,180,,,,,,,,,1,800,Clear,sky is clear,01d
1522364400,2018-03-29 23:00:00 +0000 UTC,4167147,,,,301.58,300.15,302.15,1017,,,42,5,200,,,,,,,,,1,800,Clear,sky is clear,01d
1522368000,2018-03-30 00:00:00 +0000 UTC,4167147,,,,300.14,297.15,302.15,1017,,,42,5,150,,,,,,,,,1,800,Clear,sky is clear,01d
1522371600,2018-03-30 01:00:00 +0000 UTC,4167147,,,,298.02,295.15,300.15,1017,,,44,4,150,,,,,,,,,1,800,Clear,sky is clear,01n
1522375200,2018-03-30 02:00:00 +0000 UTC,4167147,,,,296.65,295.15,299.15,1018,,,50,3,150,,,,,,,,,1,800,Clear,sky is clear,01n
1522378800,2018-03-30 03:00:00 +0000 UTC,4167147,,,,296.31,294.15,298.15,1019,,,69,4,130,,,,,,,,,1,800,Clear,sky is clear,01n
1522382400,2018-03-30 04:00:00 +0000 UTC,4167147,,,,295.16,294.15,296.15,1020,,,73,3,140,,,,,,,,,75,803,Clouds,broken clouds,04n
1522386000,2018-03-30 05:00:00 +0000 UTC,4167147,,,,294.73,294.15,295.15,1020,,,73,4,170,,,,,,,,,40,802,Clouds,scattered clouds,03n
1522389600,2018-03-30 06:00:00 +0000 UTC,4167147,,,,294,292.15,295.15,1020,,,73,4,180,,,,,,,,,1,800,Clear,sky is clear,01n
1522393200,2018-03-30 07:00:00 +0000 UTC,4167147,,,,293.59,292.15,295.15,1020,,,77,5,180,,,,,,,,,1,800,Clear,sky is clear,01n
1522396800,2018-03-30 08:00:00 +0000 UTC,4167147,,,,293.02,291.15,294.15,1020,,,82,3,180,,,,,,,,,1,800,Clear,sky is clear,01n
1522400400,2018-03-30 09:00:00 +0000 UTC,4167147,,,,292.02,290.15,294.15,1019,,,88,2,200,,,,,,,,,1,800,Clear,sky is clear,01n
1522404000,2018-03-30 10:00:00 +0000 UTC,4167147,,,,292.02,290.15,294.15,1018,,,88,5,170,,,,,,,,,1,800,Clear,sky is clear,01n
1522407600,2018-03-30 11:00:00 +0000 UTC,4167147,,,,291.82,291.15,292.15,1018,,,88,5,190,,,,,,,,,1,800,Clear,sky is clear,01n
1522411200,2018-03-30 12:00:00 +0000 UTC,4167147,,,,291.78,291.15,293.15,1019,,,93,5,190,,,,,,,,,1,800,Clear,sky is clear,01n
1522414800,2018-03-30 13:00:00 +0000 UTC,4167147,,,,292.29,292.15,293.15,1019,,,93,4,190,,,,,,,,,1,800,Clear,sky is clear,01d
1522418400,2018-03-30 14:00:00 +0000 UTC,4167147,,,,294.41,294.15,295.15,1020,,,83,4,190,,,,,,,,,1,800,Clear,sky is clear,01d
1522422000,2018-03-30 15:00:00 +0000 UTC,4167147,,,,296.53,296.15,297.15,1020,,,73,5,190,,,,,,,,,1,800,Clear,sky is clear,01d
1522425600,2018-03-30 16:00:00 +0000 UTC,4167147,,,,298.76,298.15,300.15,1020,,,57,6,240,,,,,,,,,40,802,Clouds,scattered clouds,03d
1522429200,2018-03-30 17:00:00 +0000 UTC,4167147,,,,299.77,299.15,300.15,1020,,,57,3,190,,,,,,,,,1,800,Clear,sky is clear,01d
1522432800,2018-03-30 18:00:00 +0000 UTC,4167147,,,,301.53,301.15,302.15,1019,,,48,4,180,,,,,,,,,1,800,Clear,sky is clear,01d
1522436400,2018-03-30 19:00:00 +0000 UTC,4167147,,,,302.02,301.15,303.15,1019,,,45,2,0,,,,,,,,,20,801,Clouds,few clouds,02d
1522440000,2018-03-30 20:00:00 +0000 UTC,4167147,,,,302.13,301.15,303.15,1018,,,42,4,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1522443600,2018-03-30 21:00:00 +0000 UTC,4167147,,,,302.13,301.15,303.15,1018,,,42,2,240,,,,,,,,,40,802,Clouds,scattered clouds,03d
1522447200,2018-03-30 22:00:00 +0000 UTC,4167147,,,,300.89,299.15,302.15,1018,,,65,5,310,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522450800,2018-03-30 23:00:00 +0000 UTC,4167147,,,,298.79,296.15,300.15,1018,,,83,6,340,0.3,,,,,,,,90,500,Rain,light rain,10d
1522454400,2018-03-31 00:00:00 +0000 UTC,4167147,,,,297.6,295.15,300.15,1018,,,83,1,170,0.3,,,,,,,,90,500,Rain,light rain,10d
1522458000,2018-03-31 01:00:00 +0000 UTC,4167147,,,,296.18,294.15,299.15,1019,,,100,3,30,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1522458000,2018-03-31 01:00:00 +0000 UTC,4167147,,,,296.18,294.15,299.15,1019,,,100,3,30,0.9,,,,,,,,90,701,Mist,mist,50n
1522461600,2018-03-31 02:00:00 +0000 UTC,4167147,,,,295.91,294.15,297.15,1019,,,78,4,360,0.9,,,,,,,,75,501,Rain,moderate rain,10n
1522465200,2018-03-31 03:00:00 +0000 UTC,4167147,,,,295.29,294.15,296.15,1020,,,88,3,360,0.3,,,,,,,,90,500,Rain,light rain,10n
1522468800,2018-03-31 04:00:00 +0000 UTC,4167147,,,,295.02,294.15,296.15,1021,,,94,1,30,0.3,,,,,,,,90,500,Rain,light rain,10n
1522468800,2018-03-31 04:00:00 +0000 UTC,4167147,,,,295.02,294.15,296.15,1021,,,94,1,30,0.3,,,,,,,,90,701,Mist,mist,50n
1522472400,2018-03-31 05:00:00 +0000 UTC,4167147,,,,294.57,293.15,296.15,1020,,,94,2,30,0.3,,,,,,,,75,500,Rain,light rain,10n
1522472400,2018-03-31 05:00:00 +0000 UTC,4167147,,,,294.57,293.15,296.15,1020,,,94,2,30,0.3,,,,,,,,75,701,Mist,mist,50n
1522476000,2018-03-31 06:00:00 +0000 UTC,4167147,,,,294.28,292.15,295.15,1020,,,83,4,350,0.3,,,,,,,,90,500,Rain,light rain,10n
1522479600,2018-03-31 07:00:00 +0000 UTC,4167147,,,,293.98,293.15,295.15,1019,,,88,4,30,,,,,,,,,90,804,Clouds,overcast clouds,04n
1522483200,2018-03-31 08:00:00 +0000 UTC,4167147,,,,293.14,291.15,295.15,1020,,,94,5,30,,,,,,,,,90,804,Clouds,overcast clouds,04n
1522486800,2018-03-31 09:00:00 +0000 UTC,4167147,,,,292.45,291.15,294.15,1020,,,82,4,20,,,,,,,,,90,804,Clouds,overcast clouds,04n
1522490400,2018-03-31 10:00:00 +0000 UTC,4167147,,,,292.13,291.15,293.15,1020,,,77,4,50,,,,,,,,,90,804,Clouds,overcast clouds,04n
1522494000,2018-03-31 11:00:00 +0000 UTC,4167147,,,,291.86,291.15,292.15,1020,,,100,4,20,,,,,,,,,90,804,Clouds,overcast clouds,04n
1522497600,2018-03-31 12:00:00 +0000 UTC,4167147,,,,291.86,291.15,292.15,1021,,,77,4,30,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522501200,2018-03-31 13:00:00 +0000 UTC,4167147,,,,292.01,291.15,293.15,1021,,,82,4,40,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522504800,2018-03-31 14:00:00 +0000 UTC,4167147,,,,291.87,291.15,293.15,1022,,,82,6,20,3,,,,,,,,75,502,Rain,heavy intensity rain,10d
1522508400,2018-03-31 15:00:00 +0000 UTC,4167147,,,,293.65,292.15,295.15,1022,,,73,7,30,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522512000,2018-03-31 16:00:00 +0000 UTC,4167147,,,,294.03,292.15,296.15,1022,,,68,5,40,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522515600,2018-03-31 17:00:00 +0000 UTC,4167147,,,,294.9,294.15,296.15,1023,,,64,4,40,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522519200,2018-03-31 18:00:00 +0000 UTC,4167147,,,,294.71,294.15,296.15,1022,,,64,5,60,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522522800,2018-03-31 19:00:00 +0000 UTC,4167147,,,,295.31,293.15,297.15,1022,,,82,3,60,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522526400,2018-03-31 20:00:00 +0000 UTC,4167147,,,,296.17,295.15,297.15,1021,,,69,5,20,0.3,,,,,,,,90,500,Rain,light rain,10d
1522530000,2018-03-31 21:00:00 +0000 UTC,4167147,,,,295.79,294.15,297.15,1020,,,69,5,40,3,,,,,,,,90,502,Rain,heavy intensity rain,10d
1522533600,2018-03-31 22:00:00 +0000 UTC,4167147,,,,295.74,294.15,297.15,1020,,,78,5,20,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522537200,2018-03-31 23:00:00 +0000 UTC,4167147,,,,295.58,294.15,297.15,1020,,,78,5,30,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522540800,2018-04-01 00:00:00 +0000 UTC,4167147,,,,294.66,293.15,296.15,1020,,,77,5,30,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522544400,2018-04-01 01:00:00 +0000 UTC,4167147,,,,293.77,292.15,295.15,1020,,,77,2,50,,,,,,,,,40,802,Clouds,scattered clouds,03n
1522548000,2018-04-01 02:00:00 +0000 UTC,4167147,,,,293.26,291.15,295.15,1021,,,77,3,60,,,,,,,,,75,803,Clouds,broken clouds,04n
1522551600,2018-04-01 03:00:00 +0000 UTC,4167147,,,,293.15,291.15,294.15,1021,,,82,2,20,,,,,,,,,90,804,Clouds,overcast clouds,04n
1522555200,2018-04-01 04:00:00 +0000 UTC,4167147,,,,292.16,290.15,294.15,1021,,,88,2,40,,,,,,,,,40,701,Mist,mist,50n
1522558800,2018-04-01 05:00:00 +0000 UTC,4167147,,,,291.6,290.15,293.15,1021,,,93,3,350,,,,,,,,,75,701,Mist,mist,50n
1522562400,2018-04-01 06:00:00 +0000 UTC,4167147,,,,291.46,290.15,293.15,1021,,,93,3,20,,,,,,,,,90,701,Mist,mist,50n
1522566000,2018-04-01 07:00:00 +0000 UTC,4167147,,,,291.31,290.15,292.15,1020,,,93,1,350,,,,,,,,,90,701,Mist,mist,50n
1522569600,2018-04-01 08:00:00 +0000 UTC,4167147,,,,291.02,290.15,292.15,1020,,,93,2,20,,,,,,,,,90,701,Mist,mist,50n
1522573200,2018-04-01 09:00:00 +0000 UTC,4167147,,,,291.15,290.15,292.15,1020,,,93,3,350,,,,,,,,,90,701,Mist,mist,50n
1522576800,2018-04-01 10:00:00 +0000 UTC,4167147,,,,291.15,290.15,292.15,1020,,,88,2,10,,,,,,,,,90,701,Mist,mist,50n
1522580400,2018-04-01 11:00:00 +0000 UTC,4167147,,,,290.87,290.15,292.15,1019,,,93,2,10,,,,,,,,,90,701,Mist,mist,50n
1522584000,2018-04-01 12:00:00 +0000 UTC,4167147,,,,290.78,290.15,292.15,1020,,,100,3,360,,,,,,,,,75,701,Mist,mist,50d
1522584000,2018-04-01 12:00:00 +0000 UTC,4167147,,,,290.78,290.15,292.15,1020,,,100,3,360,,,,,,,,,75,721,Haze,haze,50d
1522587600,2018-04-01 13:00:00 +0000 UTC,4167147,,,,290.9,290.15,292.15,1021,,,93,3,20,,,,,,,,,90,701,Mist,mist,50d
1522587600,2018-04-01 13:00:00 +0000 UTC,4167147,,,,290.9,290.15,292.15,1021,,,93,3,20,,,,,,,,,90,721,Haze,haze,50d
1522591200,2018-04-01 14:00:00 +0000 UTC,4167147,,,,291.9,291.15,293.15,1022,,,82,3,70,,,,,,,,,90,701,Mist,mist,50d
1522591200,2018-04-01 14:00:00 +0000 UTC,4167147,,,,291.9,291.15,293.15,1022,,,82,3,70,,,,,,,,,90,721,Haze,haze,50d
1522594800,2018-04-01 15:00:00 +0000 UTC,4167147,,,,293.44,292.15,295.15,1021,,,83,2,60,,,,,,,,,40,802,Clouds,scattered clouds,03d
1522598400,2018-04-01 16:00:00 +0000 UTC,4167147,,,,295.79,295.15,297.15,1021,,,78,2,130,,,,,,,,,40,721,Haze,haze,50d
1522602000,2018-04-01 17:00:00 +0000 UTC,4167147,,,,297.26,295.15,299.15,1020,,,65,1,352,,,,,,,,,40,802,Clouds,scattered clouds,03d
1522605600,2018-04-01 18:00:00 +0000 UTC,4167147,,,,299.01,298.15,300.15,1020,,,73,3,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522609200,2018-04-01 19:00:00 +0000 UTC,4167147,,,,300.15,299.15,301.15,1019,,,54,1,352,,,,,,,,,40,802,Clouds,scattered clouds,03d
1522612800,2018-04-01 20:00:00 +0000 UTC,4167147,,,,301.13,299.15,303.15,1018,,,48,2,0,,,,,,,,,20,801,Clouds,few clouds,02d
1522616400,2018-04-01 21:00:00 +0000 UTC,4167147,,,,301.28,299.15,303.15,1017,,,51,4,40,,,,,,,,,90,804,Clouds,overcast clouds,04d
1522620000,2018-04-01 22:00:00 +0000 UTC,4167147,,,,299.26,294.15,303.15,1017,,,61,8,70,,,,,,,,,40,802,Clouds,scattered clouds,03d
1522623600,2018-04-01 23:00:00 +0000 UTC,4167147,,,,298.2,293.15,302.15,1017,,,73,5,100,,,,,,,,,75,701,Mist,mist,50d
1522627200,2018-04-02 00:00:00 +0000 UTC,4167147,,,,297.16,295.15,299.15,1017,,,69,6,90,,,,,,,,,75,803,Clouds,broken clouds,04d
1522630800,2018-04-02 01:00:00 +0000 UTC,4167147,,,,295.04,293.15,297.15,1018,,,94,2,50,3,,,,,,,,75,701,Mist,mist,50n
1522630800,2018-04-02 01:00:00 +0000 UTC,4167147,,,,295.04,293.15,297.15,1018,,,94,2,50,3,,,,,,,,75,502,Rain,heavy intensity rain,10n
1522634400,2018-04-02 02:00:00 +0000 UTC,4167147,,,,294.02,292.15,295.15,1019,,,94,4,50,0.9,,,,,,,,75,501,Rain,moderate rain,10n
1522634400,2018-04-02 02:00:00 +0000 UTC,4167147,,,,294.02,292.15,295.15,1019,,,94,4,50,0.9,,,,,,,,75,701,Mist,mist,50n
1522638000,2018-04-02 03:00:00 +0000 UTC,4167147,,,,293.74,292.15,295.15,1019,,,94,3,30,0.3,,,,,,,,90,500,Rain,light rain,10n
1522638000,2018-04-02 03:00:00 +0000 UTC,4167147,,,,293.74,292.15,295.15,1019,,,94,3,30,0.3,,,,,,,,90,701,Mist,mist,50n
1522641600,2018-04-02 04:00:00 +0000 UTC,4167147,,,,293.27,291.15,294.15,1019,,,88,2,20,0.3,,,,,,,,90,500,Rain,light rain,10n
1522645200,2018-04-02 05:00:00 +0000 UTC,4167147,,,,293.99,293.15,294.15,1019,,,88,1,95,0.3,,,,,,,,90,500,Rain,light rain,10n
1522648800,2018-04-02 06:00:00 +0000 UTC,4167147,,,,293.82,293.15,294.15,1019,,,88,1,90,,,,,,,,,90,804,Clouds,overcast clouds,04n
1522652400,2018-04-02 07:00:00 +0000 UTC,4167147,,,,293.31,291.15,294.15,1018,,,100,1,95,,,,,,,,,75,701,Mist,mist,50n
1522656000,2018-04-02 08:00:00 +0000 UTC,4167147,,,,293.15,291.15,294.15,1018,,,88,1,150,,,,,,,,,90,804,Clouds,overcast clouds,04n
1522659600,2018-04-02 09:00:00 +0000 UTC,4167147,,,,293.16,291.15,294.15,1017,,,100,1,150,,,,,,,,,1,741,Fog,fog,50n
1522663200,2018-04-02 10:00:00 +0000 UTC,4167147,,,,293.48,292.15,294.15,1017,,,88,1,50,,,,,,,,,75,803,Clouds,broken clouds,04n
1522666800,2018-04-02 11:00:00 +0000 UTC,4167147,,,,293.15,292.15,294.15,1017,,,94,1,157,,,,,,,,,90,804,Clouds,overcast clouds,04n
1522670400,2018-04-02 12:00:00 +0000 UTC,4167147,,,,292.99,292.15,294.15,1018,,,93,2,90,,,,,,,,,75,803,Clouds,broken clouds,04d
1522674000,2018-04-02 13:00:00 +0000 UTC,4167147,,,,293.15,291.15,294.15,1018,,,93,2,90,,,,,,,,,40,701,Mist,mist,50d
1522677600,2018-04-02 14:00:00 +0000 UTC,4167147,,,,294.82,294.15,295.15,1018,,,88,3,160,,,,,,,,,40,802,Clouds,scattered clouds,03d
1522681200,2018-04-02 15:00:00 +0000 UTC,4167147,,,,297.14,296.15,298.15,1018,,,73,2,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1522684800,2018-04-02 16:00:00 +0000 UTC,4167147,,,,299.15,299.15,299.15,1018,,,61,4,160,,,,,,,,,1,800,Clear,sky is clear,01d
1522688400,2018-04-02 17:00:00 +0000 UTC,4167147,,,,300.64,300.15,301.15,1018,,,51,4,150,,,,,,,,,1,800,Clear,sky is clear,01d
1522692000,2018-04-02 18:00:00 +0000 UTC,4167147,,,,300.72,300.15,301.15,1018,,,48,2,210,,,,,,,,,40,802,Clouds,scattered clouds,03d
1522695600,2018-04-02 19:00:00 +0000 UTC,4167147,,,,301.52,300.15,302.15,1017,,,48,4,210,,,,,,,,,75,803,Clouds,broken clouds,04d
1522699200,2018-04-02 20:00:00 +0000 UTC,4167147,,,,301.71,300.15,303.15,1017,,,42,3,180,,,,,,,,,1,800,Clear,sky is clear,01d
1522702800,2018-04-02 21:00:00 +0000 UTC,4167147,,,,301.65,299.15,303.15,1016,,,42,3,190,,,,,,,,,20,801,Clouds,few clouds,02d
1522706400,2018-04-02 22:00:00 +0000 UTC,4167147,,,,300.01,297.15,302.15,1016,,,57,5,110,,,,,,,,,75,803,Clouds,broken clouds,04d
1522710000,2018-04-02 23:00:00 +0000 UTC,4167147,,,,299.51,297.15,301.15,1016,,,57,6,120,,,,,,,,,1,800,Clear,sky is clear,01d
