pwr_out,irdnc,temp,prsure,hmdty,wnd_spd,wnd_deg,rain_1h,clouds
0.0,0.0,22.13,1014,69,5,300,0.0,75
0.0,0.0,20.89,1014,100,4,30,0.0,90
0.0,0.0,19.15,1016,88,6,340,0.0,90
0.0,0.0,16.64,1018,82,4,360,0.0,90
0.0,0.0,16.43,1019,77,3,320,0.0,90
0.0,0.0,15.37,1019,77,3,340,0.0,40
0.0,0.0,14.42,1019,77,2,320,0.0,1
0.0,0.0,14.0,1019,82,2,310,0.0,1
0.0,0.0,14.0,1020,87,2,300,0.0,75
0.0,0.0,13.99,1020,77,5,330,0.0,75
0.43,42.71,13.28,1020,62,5,340,0.0,1
1.62,153.88,12.71,1020,58,4,340,0.0,1
4.41,386.18,12.0,1020,54,3,330,0.0,1
7.52,596.5,11.28,1020,50,3,320,0.0,1
8.9,889.39,10.86,1021,50,2,330,0.0,1
8.91,902.32,9.28,1022,53,2,320,0.0,1
8.91,842.22,9.75,1022,53,3,320,0.0,1
7.54,699.54,11.14,1024,50,4,340,0.0,1
5.37,504.89,12.15,1025,46,5,350,0.0,75
1.41,257.59,13.64,1024,43,4,350,0.0,1
0.0,4.11,15.7,1024,83,6,20,0.0,1
0.0,0.0,16.99,1023,69,5,10,0.0,0
0.0,0.0,16.42,1022,27,5,350,0.0,1
0.0,0.0,15.24,1023,41,6,30,0.0,1
0.0,0.0,14.0,1024,47,4,50,0.0,1
0.0,0.0,10.64,1025,57,3,50,0.0,1
0.0,0.0,9.77,1025,66,3,30,0.0,1
0.0,0.0,9.15,1026,66,3,20,0.0,1
0.0,0.0,8.83,1027,61,2,10,0.0,1
0.0,0.0,8.15,1027,61,4,10,0.0,1
0.0,0.0,8.43,1027,61,4,10,0.0,1
0.0,0.0,8.28,1027,57,4,360,0.0,1
0.87,141.83,9.14,1026,69,4,350,0.0,45
4.35,388.29,10.0,1025,81,3,340,0.0,90
6.97,604.76,7.67,1026,61,4,10,0.0,1
8.49,766.68,7.67,1026,65,3,10,0.0,1
7.74,332.92,7.67,1025,65,4,10,0.0,1
8.93,957.94,8.01,1026,65,2,360,0.0,1
5.11,384.27,9.61,1026,66,5,360,0.0,5
4.05,684.28,11.71,1026,58,4,20,0.0,1
4.18,338.82,14.44,1027,58,5,40,0.0,1
1.05,136.52,17.01,1027,51,6,20,0.0,1
0.0,1.69,17.85,1026,52,7,80,0.0,1
0.0,0.0,19.49,1024,45,6,70,0.0,40
0.0,0.0,19.85,1024,45,5,100,0.0,20
0.0,0.0,19.57,1023,45,6,70,0.0,40
0.0,0.0,18.58,1023,52,6,80,0.0,20
0.0,0.0,14.71,1024,62,4,70,0.0,1
0.0,0.0,13.5,1025,71,3,80,0.0,1
0.0,0.0,13.3,1025,76,2,70,0.0,1
0.0,0.0,12.16,1025,76,1,80,0.0,1
0.0,0.0,12.01,1024,81,2,90,0.0,1
0.0,0.0,11.29,1024,87,2,100,0.0,1
0.0,0.0,11.14,1023,81,1,108,0.0,1
0.57,55.34,10.71,1023,87,1,108,0.0,1
3.16,244.02,10.28,1023,87,1,114,0.0,1
3.42,272.05,10.14,1023,87,1,114,0.0,1
8.19,773.34,9.83,1023,87,1,44,0.0,1
6.01,637.34,9.58,1023,87,1,44,0.0,1
5.82,776.37,9.86,1024,87,1,44,0.0,20
3.19,302.77,11.42,1024,87,1,39,0.0,75
1.88,199.69,15.34,1025,77,2,60,0.0,75
2.67,355.0,18.15,1025,63,1,30,0.0,40
1.26,131.03,20.56,1025,52,1,0,0.0,1
0.0,3.87,21.57,1025,52,2,200,0.0,40
0.0,0.0,22.37,1022,46,3,190,0.0,20
0.0,0.0,22.57,1022,43,3,210,0.0,75
0.0,0.0,22.28,1022,43,1,148,0.0,75
0.0,0.0,22.33,1022,43,2,113,0.0,90
0.0,0.0,18.14,1022,68,4,90,0.0,20
0.0,0.0,17.42,1022,72,3,90,0.0,1
0.0,0.0,16.23,1023,77,2,100,0.0,1
0.0,0.0,17.01,1023,77,2,80,0.0,75
0.0,0.0,16.83,1023,77,1,144,0.0,40
0.0,0.0,16.01,1022,82,1,144,0.0,20
0.0,0.0,15.67,1022,82,1,144,0.0,1
0.73,72.08,14.57,1022,82,1,240,0.0,1
3.0,322.78,14.56,1021,82,1,227,0.0,1
2.91,269.17,14.71,1022,82,1,220,0.0,1
3.0,335.09,14.14,1022,82,1,250,0.0,1
5.66,530.97,14.28,1023,82,1,300,0.0,40
6.21,576.82,14.11,1022,82,1,300,0.0,1
3.57,348.99,15.37,1023,82,1,307,0.0,1
3.33,323.06,17.12,1023,72,1,307,0.0,1
5.06,287.2,19.71,1024,68,3,260,0.0,1
0.39,45.52,21.25,1024,64,3,300,0.0,1
0.0,1.8,21.63,1023,49,4,310,0.0,1
0.0,0.0,23.64,1021,46,6,280,0.0,1
0.0,0.0,23.75,1021,47,4,330,0.0,1
0.0,0.0,23.41,1021,44,3,340,0.0,20
0.0,0.0,20.5,1022,68,6,40,0.0,90
0.0,0.0,17.16,1023,82,4,40,0.0,1
0.0,0.0,16.45,1025,63,4,40,0.0,75
0.0,0.0,15.29,1025,67,3,50,0.0,75
0.0,0.0,15.14,1025,55,3,40,0.0,90
0.0,0.0,15.13,1025,55,4,20,0.0,90
0.0,0.0,14.99,1025,44,4,20,0.0,90
0.0,0.0,14.42,1025,44,5,30,0.0,90
0.43,45.69,13.86,1024,50,4,20,0.0,90
1.84,173.12,13.43,1025,54,3,360,0.0,90
1.78,174.48,13.0,1025,62,4,10,0.0,90
3.76,377.28,12.72,1024,66,5,360,0.0,90
2.41,228.29,12.43,1025,71,5,10,0.0,90
2.45,232.68,12.57,1025,71,3,360,0.0,90
2.06,192.49,13.89,1026,71,3,10,0.0,20
1.85,170.07,15.53,1025,71,2,50,0.0,90
0.51,49.59,17.76,1026,63,3,30,0.0,90
0.76,70.77,19.0,1026,59,6,60,0.0,90
0.0,4.18,20.13,1025,59,7,90,0.0,90
0.0,0.0,20.01,1024,59,5,90,0.0,90
0.0,0.0,19.38,1023,59,6,90,0.0,90
0.0,0.0,19.01,1023,59,5,60,0.0,90
0.0,0.0,18.5,1023,59,6,70,0.0,90
0.0,0.0,17.88,1024,68,4,80,0.0,90
0.0,0.0,17.38,1023,72,4,80,0.0,90
0.0,0.0,17.38,1023,72,2,60,0.0,90
0.0,0.0,16.86,1023,72,2,80,0.0,90
0.0,0.0,16.16,1023,72,2,90,0.0,20
0.0,0.0,16.01,1022,77,2,90,0.0,90
0.0,0.0,16.02,1022,77,2,100,0.0,75
0.29,43.5,15.44,1021,87,1,130,0.0,90
5.87,535.71,15.72,1021,87,2,120,0.0,90
6.75,608.66,16.14,1020,82,1,150,0.0,90
4.95,462.7,15.15,1020,87,4,140,0.0,20
5.73,458.68,16.15,1019,88,4,140,0.0,1
3.22,290.09,16.88,1020,93,3,160,0.0,1
1.71,159.99,17.51,1019,88,4,160,0.0,1
1.47,126.24,20.0,1020,77,7,160,0.0,1
0.2,32.43,21.85,1019,73,7,160,0.0,1
0.05,10.38,23.87,1018,61,9,170,0.0,20
0.0,0.0,24.14,1017,61,8,170,0.0,40
0.0,0.0,24.0,1015,64,5,200,0.3,90
0.0,0.0,23.58,1015,73,4,200,0.3,90
0.0,0.0,22.87,1015,78,2,250,0.3,90
0.0,0.0,22.87,1015,78,2,250,0.3,90
0.0,0.0,20.56,1016,88,4,280,3.0,90
0.0,0.0,20.56,1016,88,4,280,3.0,90
0.0,0.0,19.27,1015,94,3,260,3.0,40
0.0,0.0,19.27,1015,94,3,260,3.0,40
0.0,0.0,19.63,1016,94,2,210,3.0,75
0.0,0.0,19.63,1016,94,2,210,3.0,75
0.0,0.0,19.75,1016,94,3,240,0.3,75
0.0,0.0,19.28,1016,100,2,230,0.3,90
0.0,0.0,19.29,1016,100,3,200,0.3,75
0.0,0.0,19.15,1017,100,5,240,0.3,90
0.0,0.0,19.01,1017,100,3,280,0.3,90
0.32,32.5,18.99,1017,100,3,260,0.3,90
1.89,211.19,19.0,1017,93,4,280,0.3,90
5.6,372.52,18.43,1018,100,2,290,0.3,90
8.76,815.32,18.29,1018,93,3,270,0.3,90
7.32,819.55,18.29,1019,93,2,270,0.3,90
7.17,549.73,18.0,1019,93,2,320,0.3,90
6.02,570.02,18.15,1020,88,2,310,0.0,90
5.27,596.92,18.38,1021,88,3,350,0.0,90
2.95,323.41,18.98,1022,77,5,330,0.0,75
1.61,175.88,19.48,1022,64,2,320,0.0,40
0.12,22.48,21.32,1022,60,2,350,0.0,1
0.0,0.0,22.4,1020,53,3,40,0.0,1
0.0,0.0,22.69,1020,41,3,30,0.0,1
0.0,0.0,21.85,1020,49,3,40,0.0,1
0.0,0.0,20.6,1021,40,4,60,0.0,1
0.0,0.0,16.26,1023,55,3,80,0.0,1
0.0,0.0,14.13,1023,62,3,90,0.0,1
0.0,0.0,13.25,1024,71,3,70,0.0,1
0.0,0.0,13.0,1024,76,1,40,0.0,1
0.0,0.0,12.43,1024,81,1,40,0.0,1
0.0,0.0,12.28,1024,82,1,40,0.0,1
0.0,0.0,11.71,1024,87,1,40,0.0,1
0.88,150.74,11.57,1024,93,1,19,0.0,1
4.45,391.53,12.51,1024,93,1,30,0.0,1
6.71,604.98,12.0,1024,93,1,72,0.0,1
8.17,769.5,12.3,1024,93,1,61,0.0,1
7.52,749.3,12.29,1025,93,1,61,0.0,5
8.92,834.37,12.12,1025,93,1,61,0.0,1
7.52,753.91,13.0,1025,100,1,99,0.0,1
6.41,642.07,17.89,1026,88,2,0,0.0,1
4.35,469.93,21.29,1027,73,3,130,0.0,1
1.55,175.74,23.25,1026,60,5,150,0.0,1
0.0,6.43,24.62,1026,54,2,0,0.0,1
0.0,0.0,26.85,1025,51,5,130,0.0,5
0.0,0.0,27.13,1024,42,4,90,0.0,1
0.0,0.0,27.42,1024,42,4,80,0.0,1
0.0,0.0,26.29,1024,47,6,100,0.0,1
0.0,0.0,21.75,1025,73,5,110,0.0,1
0.0,0.0,20.51,1026,94,3,90,0.0,5
0.0,0.0,19.39,1026,93,3,110,0.0,1
0.0,0.0,18.72,1026,93,3,110,0.0,1
0.0,0.0,18.58,1026,93,3,110,0.0,1
0.0,0.0,18.16,1026,93,2,110,0.0,1
0.0,0.0,18.15,1025,93,2,120,0.0,40
1.32,166.75,17.9,1024,93,2,150,0.0,1
3.42,315.02,17.02,1024,93,2,130,0.0,90
7.08,611.45,17.34,1024,100,2,120,0.0,90
7.08,611.45,17.34,1024,100,2,120,0.0,90
6.65,764.97,17.16,1024,100,4,130,0.0,90
5.07,391.27,17.31,1024,100,2,130,0.0,1
4.26,769.32,17.64,1024,100,2,150,0.0,1
6.51,777.0,19.01,1024,93,3,140,0.0,1
6.89,629.18,20.63,1025,83,5,150,0.0,1
3.07,274.4,22.56,1025,73,6,140,0.0,1
0.68,66.88,23.83,1024,69,7,170,0.0,1
0.0,7.54,25.74,1024,65,6,150,0.0,75
0.0,0.0,27.14,1022,54,5,180,0.0,20
0.0,0.0,27.12,1021,54,4,230,0.0,40
0.0,0.0,27.28,1021,51,4,180,0.0,40
0.0,0.0,26.71,1022,54,2,200,0.0,90
0.0,0.0,23.98,1022,57,1,231,0.0,90
0.0,0.0,22.74,1023,69,1,259,0.0,90
0.0,0.0,22.61,1023,69,1,259,0.3,90
0.0,0.0,22.12,1023,73,1,259,0.0,90
0.0,0.0,21.62,1024,69,1,360,0.0,90
0.0,0.0,21.12,1024,73,1,280,0.0,20
0.0,0.0,20.56,1023,100,1,280,0.0,1
1.3,186.85,19.43,1022,100,1,180,0.0,1
2.48,233.85,19.0,1022,100,1,286,0.0,20
4.77,421.74,18.85,1023,88,1,320,0.0,90
6.04,583.19,19.33,1023,100,1,342,0.0,1
6.04,583.19,19.33,1023,100,1,342,0.0,1
8.95,846.44,18.43,1024,93,1,342,0.0,75
6.04,781.39,18.24,1024,100,1,342,0.0,90
4.09,322.51,19.14,1025,100,2,5,0.0,90
4.09,322.51,19.14,1025,100,2,5,0.0,90
2.46,242.47,20.77,1025,94,2,140,0.0,90
2.46,242.47,20.77,1025,94,2,140,0.0,90
2.47,263.47,22.26,1026,83,2,5,0.0,40
2.47,263.47,22.26,1026,83,2,5,0.0,40
0.87,78.69,25.01,1025,78,1,0,0.0,1
0.0,4.32,25.72,1025,65,1,0,0.0,1
0.0,0.0,24.05,1023,78,6,20,0.0,75
0.0,0.0,23.31,1023,78,7,10,0.0,90
0.0,0.0,21.17,1024,73,6,20,0.0,90
0.0,0.0,20.73,1025,77,5,10,0.0,90
0.0,0.0,19.13,1026,77,4,40,0.0,75
0.0,0.0,18.13,1026,100,4,10,0.0,90
0.0,0.0,17.64,1026,82,5,30,0.0,90
0.0,0.0,16.85,1027,82,4,20,0.0,90
0.0,0.0,16.86,1026,82,3,30,0.0,90
0.0,0.0,16.72,1026,88,3,20,0.0,90
0.0,0.0,16.86,1025,88,4,10,0.0,90
0.82,148.42,16.87,1025,87,3,350,0.0,75
4.21,387.04,17.01,1024,93,3,350,0.0,90
3.34,239.1,16.86,1024,93,2,20,0.0,20
3.44,356.69,16.43,1024,100,2,350,0.0,75
8.97,936.73,16.43,1025,93,2,64,0.0,40
8.7,888.02,16.29,1025,93,1,10,0.0,1
6.58,768.28,16.85,1026,93,1,20,0.0,75
3.53,308.86,20.36,1026,88,4,90,0.0,75
1.65,164.6,23.1,1026,73,5,110,0.0,75
1.31,144.34,25.38,1025,61,5,120,0.0,75
0.04,10.01,26.57,1025,58,7,110,0.0,40
0.0,0.0,27.33,1023,54,5,100,0.0,40
0.0,0.0,27.29,1022,54,5,110,0.0,75
0.0,0.0,27.0,1022,61,4,120,0.0,75
0.0,0.0,26.12,1022,65,5,110,0.0,20
0.0,0.0,22.87,1022,73,4,120,0.0,1
0.0,0.0,22.72,1023,73,3,110,0.0,1
0.0,0.0,22.14,1023,83,3,110,0.0,1
0.0,0.0,21.3,1023,88,3,120,0.0,1
0.0,0.0,21.34,1023,88,3,130,0.0,1
0.0,0.0,20.04,1023,100,2,140,0.0,1
0.0,0.0,19.73,1023,100,2,130,0.0,1
1.06,151.74,19.45,1023,93,3,133,0.0,1
1.06,151.74,19.45,1023,93,3,133,0.0,1
4.15,386.68,18.16,1022,100,3,133,0.0,20
4.15,386.68,18.16,1022,100,3,133,0.0,20
5.84,258.82,17.88,1021,100,2,120,0.0,90
5.84,258.82,17.88,1021,100,2,120,0.0,90
5.26,249.2,17.73,1022,100,2,134,0.0,75
5.26,249.2,17.73,1022,100,2,134,0.0,75
2.04,211.24,18.17,1023,100,2,134,0.0,90
2.04,211.24,18.17,1023,100,2,134,0.0,90
5.19,346.21,19.02,1023,100,1,70,0.0,90
5.19,346.21,19.02,1023,100,1,70,0.0,90
6.58,837.01,19.64,1024,100,2,80,0.0,90
6.58,837.01,19.64,1024,100,2,80,0.0,90
5.15,394.8,21.63,1024,88,4,140,0.0,1
2.13,196.83,24.0,1024,73,5,150,0.0,75
0.98,93.11,25.56,1023,65,6,150,0.0,40
0.0,7.78,26.87,1023,58,5,170,0.0,20
0.0,0.0,27.86,1020,74,4,140,0.0,40
0.0,0.0,28.23,1020,45,4,170,0.0,75
0.0,0.0,28.28,1019,48,5,170,0.0,20
0.0,0.0,27.56,1019,58,5,130,0.0,75
0.0,0.0,24.38,1020,83,5,110,0.0,1
0.0,0.0,23.26,1021,83,5,130,0.0,1
0.0,0.0,22.88,1021,83,4,130,0.0,1
0.0,0.0,22.29,1021,83,3,140,0.0,1
0.0,0.0,21.87,1021,83,3,140,0.0,1
0.0,0.0,21.58,1021,83,4,140,0.0,1
0.0,0.0,21.29,1021,94,4,150,0.0,1
1.16,173.67,21.01,1020,94,3,140,0.0,1
4.34,396.25,20.43,1021,94,2,150,0.0,1
4.57,686.51,19.59,1020,100,2,150,0.0,20
8.85,617.38,19.46,1020,100,2,150,0.0,75
7.54,229.59,19.58,1021,100,3,150,0.0,75
8.73,940.84,20.14,1022,100,3,160,0.0,90
2.76,757.84,21.15,1022,94,3,160,0.0,40
7.16,710.52,22.58,1022,88,4,190,0.0,90
5.02,510.41,24.69,1022,65,4,180,0.0,75
2.33,263.29,26.43,1022,69,5,180,0.0,75
0.02,10.12,27.75,1021,78,7,160,0.0,75
0.0,0.0,28.71,1020,51,5,200,0.0,1
0.0,0.0,29.25,1020,69,7,160,0.0,40
0.0,0.0,29.25,1020,69,7,140,0.0,40
0.0,0.0,28.57,1019,51,4,190,0.0,20
0.0,0.0,24.99,1020,61,2,170,0.3,75
0.0,0.0,24.17,1021,83,4,160,0.0,40
0.0,0.0,23.85,1022,83,3,180,0.0,75
0.0,0.0,23.43,1022,88,1,200,0.0,75
0.0,0.0,23.0,1022,83,4,180,0.0,90
0.0,0.0,23.01,1022,88,2,180,0.0,90
0.0,0.08,23.0,1023,88,2,150,0.0,75
1.45,162.03,22.43,1023,88,4,180,0.3,90
3.73,179.17,22.01,1023,94,2,180,0.0,75
3.2,347.65,22.21,1023,100,2,160,0.0,90
8.8,895.7,22.0,1023,100,5,170,0.0,90
4.27,569.98,21.97,1024,94,4,180,0.0,90
6.63,957.78,21.98,1025,88,2,180,0.0,90
8.27,842.7,22.39,1026,94,3,200,0.0,90
5.81,588.9,23.85,1026,78,4,190,0.0,75
3.54,429.76,25.5,1027,78,4,160,0.0,90
1.64,192.18,26.36,1026,69,6,160,0.0,90
0.11,13.27,27.37,1026,65,5,150,0.0,40
0.0,0.0,28.62,1024,54,2,0,0.0,1
0.0,0.0,28.86,1024,48,2,0,0.0,1
0.0,0.0,29.27,1024,45,2,180,0.0,20
0.0,0.0,28.26,1024,48,3,160,0.0,20
0.0,0.0,24.73,1025,74,4,120,0.0,1
0.0,0.0,23.98,1027,94,2,120,0.0,5
0.0,0.0,23.37,1027,83,2,80,0.0,1
0.0,0.0,23.0,1027,88,3,140,0.0,1
0.0,0.0,22.57,1027,94,3,150,0.0,1
0.0,0.0,22.42,1027,94,2,190,0.0,75
0.0,0.6,22.43,1027,94,3,160,0.0,40
0.8,81.66,21.86,1027,94,2,140,0.0,90
3.3,206.61,22.0,1027,100,2,180,0.0,90
2.41,234.85,21.68,1027,94,1,110,0.0,90
4.46,690.97,21.43,1028,100,1,110,0.0,75
8.96,1029.17,21.0,1028,94,1,70,0.0,90
8.46,1040.48,21.29,1029,100,2,60,0.0,75
4.21,422.94,22.12,1030,100,2,360,0.0,75
0.54,53.37,23.28,1031,83,2,140,0.0,75
1.06,100.03,24.57,1031,74,2,150,0.0,20
1.01,102.95,25.87,1031,57,3,190,0.0,90
0.22,22.39,26.75,1030,61,2,200,0.0,90
0.0,0.0,28.11,1029,48,2,150,0.0,75
0.0,0.0,26.38,1029,65,5,80,0.0,90
0.0,0.0,25.65,1029,65,4,30,0.3,90
0.0,0.0,25.65,1029,65,4,30,0.3,90
0.0,0.0,24.41,1029,83,3,50,0.0,20
0.0,0.0,21.87,1030,88,5,40,0.0,90
0.0,0.0,20.59,1030,88,5,20,0.0,90
0.0,0.0,19.85,1030,100,4,360,0.0,90
0.0,0.0,19.12,1031,88,6,50,0.0,75
0.0,0.0,18.57,1031,93,3,30,0.0,90
0.0,0.0,18.13,1030,93,5,40,0.0,90
0.0,0.0,18.14,1030,100,4,20,0.0,90
0.4,38.62,18.0,1030,100,4,360,0.0,90
1.58,147.27,17.73,1030,100,4,20,0.0,90
2.2,190.48,17.42,1029,100,3,360,0.3,90
2.2,190.48,17.42,1029,100,3,360,0.3,90
3.93,396.41,17.43,1030,100,3,350,0.3,90
3.93,396.41,17.43,1030,100,3,350,0.3,90
4.53,426.15,17.14,1030,100,3,340,0.0,90
4.53,426.15,17.14,1030,100,3,340,0.0,90
8.37,1072.56,16.86,1031,100,3,20,0.0,90
8.37,1072.56,16.86,1031,100,3,20,0.0,90
8.97,891.12,17.28,1030,93,3,350,0.0,90
7.87,504.4,17.42,1030,93,4,30,0.0,90
5.29,522.31,19.85,1031,82,3,50,0.0,90
2.71,295.58,21.43,1030,78,3,10,0.0,75
0.13,23.98,22.11,1029,73,3,40,0.0,75
0.0,0.0,23.89,1029,69,3,360,0.0,90
0.0,0.0,24.57,1028,69,3,30,0.0,90
0.0,0.0,24.7,1027,69,2,10,0.0,20
0.0,0.0,23.71,1027,69,3,60,0.0,20
0.0,0.0,19.77,1028,93,3,50,0.0,75
0.0,0.0,19.77,1028,93,3,50,0.0,75
0.0,0.0,18.89,1028,93,5,30,0.0,75
0.0,0.0,18.89,1028,93,5,30,0.0,75
0.0,0.0,17.3,1028,93,1,30,0.0,90
0.0,0.0,17.3,1028,93,1,30,0.0,90
0.0,0.0,16.83,1028,100,2,20,0.0,90
0.0,0.0,16.73,1028,100,2,70,0.0,90
0.0,0.0,16.73,1028,100,2,70,0.0,90
0.0,0.0,16.86,1027,100,1,90,0.0,90
0.0,0.0,16.86,1027,100,1,90,0.0,90
0.0,0.75,16.7,1027,93,1,90,0.0,90
0.0,0.75,16.7,1027,93,1,90,0.0,90
0.64,63.53,16.42,1027,100,1,41,0.0,90
0.64,63.53,16.42,1027,100,1,41,0.0,90
2.96,291.8,16.7,1027,100,1,32,0.0,90
2.96,291.8,16.7,1027,100,1,32,0.0,90
6.83,602.69,17.0,1026,100,1,32,0.0,90
6.83,602.69,17.0,1026,100,1,32,0.0,90
8.11,779.22,17.0,1026,100,1,110,0.0,90
8.91,915.3,17.0,1027,100,1,110,0.3,90
8.91,915.3,17.0,1027,100,1,110,0.3,90
8.98,989.1,16.75,1027,100,1,110,0.3,90
8.98,989.1,16.75,1027,100,1,110,0.3,90
8.98,989.1,16.75,1027,100,1,110,0.3,90
5.42,206.59,16.75,1027,100,1,160,0.0,90
4.51,446.56,17.86,1027,100,1,136,0.0,90
4.51,446.56,17.86,1027,100,1,136,0.0,90
5.42,544.58,19.36,1028,83,1,136,0.0,1
2.5,275.55,21.87,1027,78,2,60,0.0,40
0.11,11.87,23.84,1027,69,3,280,0.0,75
0.0,0.0,26.57,1025,54,2,0,0.0,90
0.0,0.0,27.28,1024,51,1,200,0.0,75
0.0,0.0,27.13,1023,51,2,0,0.0,75
0.0,0.0,26.99,1023,48,2,0,0.0,20
0.0,0.0,23.23,1023,54,0,188,0.0,1
0.0,0.0,22.25,1024,78,4,120,0.0,1
0.0,0.0,21.75,1024,78,3,130,0.0,1
0.0,0.0,21.42,1024,83,1,0,0.0,20
0.0,0.0,20.85,1024,83,1,170,0.0,20
0.0,0.0,20.12,1024,83,1,297,0.0,75
0.0,0.24,19.17,1024,93,1,297,0.0,20
1.42,188.06,18.57,1023,77,1,143,0.0,1
4.38,402.95,18.0,1023,100,2,250,0.0,90
6.5,614.22,17.72,1022,93,1,277,0.0,1
8.05,783.59,17.72,1022,93,1,220,0.0,1
8.94,914.58,17.58,1022,93,2,230,0.0,1
8.43,988.0,17.71,1023,93,2,220,0.0,5
8.43,988.0,17.71,1023,93,2,220,0.0,5
4.35,244.42,18.13,1024,93,1,240,0.0,90
4.72,437.71,21.16,1023,78,2,200,0.0,1
1.25,168.91,23.42,1023,69,2,190,0.0,1
2.17,126.0,24.87,1023,57,4,270,0.0,1
0.13,25.64,26.56,1023,54,3,260,0.0,1
0.0,0.0,27.87,1021,48,6,230,0.0,20
0.0,0.0,27.85,1020,42,5,240,0.0,40
0.0,0.0,27.41,1020,51,5,270,0.0,75
0.0,0.0,26.7,1020,48,5,300,0.0,75
0.0,0.0,23.85,1021,47,4,270,0.0,1
0.0,0.0,23.14,1022,53,4,260,0.0,1
0.0,0.0,22.14,1022,56,2,270,0.0,1
0.0,0.0,20.7,1022,64,3,280,0.0,1
0.0,0.0,19.55,1022,73,2,290,0.0,1
0.0,0.0,18.85,1022,93,2,200,0.0,20
0.0,0.91,18.28,1022,88,2,290,0.0,1
0.81,81.57,17.56,1021,93,1,210,0.0,1
1.89,160.65,16.85,1021,93,1,220,0.0,1
6.79,606.87,16.57,1021,93,1,264,0.0,20
6.79,606.87,16.57,1021,93,1,264,0.0,20
4.35,216.48,16.31,1022,93,1,252,0.0,1
4.35,216.48,16.31,1022,93,1,252,0.0,1
8.92,911.02,16.83,1022,100,1,252,0.0,1
8.92,911.02,16.83,1022,100,1,252,0.0,1
8.96,926.35,16.11,1023,100,1,310,0.3,90
8.96,926.35,16.11,1023,100,1,310,0.3,90
8.51,864.29,17.24,1024,100,1,310,0.0,90
7.24,730.88,18.65,1024,100,1,245,0.0,90
7.24,730.88,18.65,1024,100,1,245,0.0,90
5.15,523.22,20.4,1024,88,1,245,0.0,40
1.9,219.64,23.01,1024,78,1,190,0.0,1
0.15,22.77,24.76,1023,83,1,233,0.0,40
0.0,0.0,27.62,1021,42,5,230,0.0,1
0.0,0.0,28.0,1020,42,4,220,0.0,1
0.0,0.0,28.0,1021,54,3,140,0.0,40
0.0,0.0,27.71,1021,37,5,260,0.0,1
0.0,0.0,23.85,1022,41,2,290,0.0,40
0.0,0.0,22.51,1023,82,3,281,0.0,40
0.0,0.0,21.35,1023,53,4,290,0.0,1
0.0,0.0,20.12,1023,60,3,290,0.0,1
0.0,0.0,18.97,1023,68,1,270,0.0,1
0.0,0.0,18.13,1023,72,1,320,0.0,1
0.0,0.52,17.83,1022,77,1,269,0.0,1
1.76,185.87,16.7,1023,88,1,220,0.0,1
4.68,429.01,15.86,1022,87,1,193,0.0,1
6.76,641.79,15.42,1022,93,1,250,0.0,90
6.76,641.79,15.42,1022,93,1,250,0.0,90
8.15,804.92,15.99,1022,93,1,160,0.0,90
8.15,804.92,15.99,1022,93,1,160,0.0,90
8.88,904.09,15.85,1022,93,2,180,0.0,75
8.97,960.4,14.98,1023,100,1,270,0.0,90
8.97,960.4,14.98,1023,100,1,270,0.0,90
1.88,202.28,17.25,1024,93,1,340,0.0,40
1.88,202.28,17.25,1024,93,1,340,0.0,40
5.62,461.7,19.9,1025,100,2,10,0.0,90
1.45,155.56,23.45,1025,83,1,11,0.0,40
2.46,262.53,24.24,1025,60,2,340,0.0,1
0.14,16.82,25.62,1024,57,1,44,0.0,1
0.0,0.0,27.36,1023,45,2,80,0.0,1
0.0,0.0,28.13,1022,39,2,0,0.0,1
0.0,0.0,28.46,1024,61,5,60,0.0,5
0.0,0.0,26.37,1023,51,7,80,0.0,75
0.0,0.0,21.8,1024,73,4,70,0.0,1
0.0,0.0,21.89,1025,83,4,70,0.0,1
0.0,0.0,21.14,1025,88,4,70,0.0,20
0.0,0.0,20.72,1025,88,2,80,0.0,1
0.0,0.0,20.29,1025,94,2,80,0.0,1
0.0,0.0,19.87,1025,94,2,90,0.0,20
0.0,1.52,19.58,1025,94,3,108,0.0,40
0.0,1.52,19.58,1025,94,3,108,0.0,40
1.74,187.36,19.17,1024,100,2,120,0.0,20
4.65,433.27,18.17,1024,100,1,70,0.0,90
4.65,433.27,18.17,1024,100,1,70,0.0,90
4.71,792.34,18.3,1025,100,1,90,0.0,40
4.71,792.34,18.3,1025,100,1,90,0.0,40
1.43,573.08,18.16,1025,100,1,70,0.0,20
1.43,573.08,18.16,1025,100,1,70,0.0,20
4.82,950.31,17.71,1026,93,2,115,0.0,90
4.82,950.31,17.71,1026,93,2,115,0.0,90
8.53,809.16,18.0,1026,100,2,115,0.0,1
8.53,809.16,18.0,1026,100,2,115,0.0,1
8.76,674.39,19.15,1026,100,2,70,0.0,1
5.51,856.19,22.44,1027,88,3,80,0.0,1
5.39,549.79,24.87,1027,65,5,110,0.0,1
1.33,141.31,26.61,1028,54,7,120,0.0,40
0.18,36.11,27.24,1027,48,7,100,0.0,75
0.0,0.0,28.17,1025,45,6,100,0.0,40
0.0,0.0,27.88,1025,51,7,100,0.0,40
0.0,0.0,27.85,1025,54,6,100,0.0,1
0.0,0.0,27.14,1025,51,6,100,0.0,20
0.0,0.0,23.44,1025,83,5,90,0.0,1
